amount,date,month,day,primary_category,rolling_spend_7d,prev_transaction_amt,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,local_time_bucket_Night,local_time_bucket_Morning,local_time_bucket_Afternoon,local_time_bucket_Evening,local_time_bucket_Late Night,is_weekend_False,is_weekend_True
167.69,2023-04-15,4,15,Shops,273.6014285714285,466.23,False,False,True,False,False,False,False,True,False,False,False,False,False,True
67.66,2023-04-22,4,22,Tech,270.64142857142855,167.69,False,False,True,False,False,False,False,False,True,False,False,False,False,True
126.15,2023-04-27,4,27,Travel,240.2942857142857,67.66,False,False,False,False,True,False,False,False,False,True,False,False,True,False
49.23,2023-05-07,5,7,Tech,201.05142857142854,126.15,False,False,False,True,False,False,False,True,False,False,False,False,False,True
315.34,2023-05-08,5,8,Travel,183.37428571428572,49.23,False,True,False,False,False,False,False,True,False,False,False,False,True,False
432.46,2023-05-11,5,11,Shops,232.10857142857145,315.34,False,False,False,False,True,False,False,True,False,False,False,False,True,False
422.25,2023-06-02,6,2,Travel,225.82571428571433,432.46,True,False,False,False,False,False,False,False,False,True,False,False,True,False
498.31,2023-06-11,6,11,Shops,273.0571428571429,422.25,False,False,False,True,False,False,False,True,False,False,False,False,False,True
324.58,2023-06-18,6,18,Travel,309.75999999999993,498.31,False,False,False,True,False,False,False,False,False,False,True,False,False,True
418.2,2023-07-05,7,5,Travel,351.4814285714286,324.58,False,False,False,False,False,False,True,False,False,False,False,True,True,False
346.34,2023-07-07,7,7,Shops,393.9257142857142,418.2,True,False,False,False,False,False,False,True,False,False,False,False,True,False
147.79,2023-07-08,7,8,Shops,369.99000000000007,346.34,False,False,True,False,False,False,False,False,False,True,False,False,False,True
124.21,2023-07-14,7,14,Health,325.9542857142857,147.79,True,False,False,False,False,False,False,False,False,True,False,False,True,False
358.92,2023-07-18,7,18,Health,316.90714285714284,124.21,False,False,False,False,False,True,False,False,True,False,False,False,True,False
392.23,2023-08-05,8,5,Travel,301.7528571428571,358.92,False,False,True,False,False,False,False,False,False,False,True,False,False,True
479.13,2023-08-15,8,15,Health,323.8314285714286,392.23,False,False,False,False,False,True,False,False,False,False,True,False,True,False
95.85,2023-08-23,8,23,Tech,277.7814285714286,479.13,False,False,False,False,False,False,True,True,False,False,False,False,True,False
61.66,2023-09-08,9,8,Shops,237.11285714285714,95.85,True,False,False,False,False,False,False,True,False,False,False,False,True,False
381.44,2023-09-15,9,15,Health,270.49142857142857,61.66,True,False,False,False,False,False,False,False,False,True,False,False,True,False
119.36,2023-09-27,9,27,Shops,269.7985714285714,381.44,False,False,False,False,False,False,True,True,False,False,False,False,True,False
383.0,2023-10-22,10,22,Travel,273.23857142857145,119.36,False,False,False,True,False,False,False,True,False,False,False,False,False,True
454.26,2023-10-24,10,24,Shops,282.09999999999997,383.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False
177.7,2023-11-02,11,2,Food and Drink,239.03857142857143,454.26,False,False,False,False,True,False,False,False,True,False,False,False,True,False
355.53,2023-11-07,11,7,Shops,276.13571428571424,177.7,False,False,False,False,False,True,False,False,False,False,True,False,True,False
139.18,2023-11-08,11,8,Health,287.21,355.53,False,False,False,False,False,False,True,False,False,False,True,False,True,False
187.57,2023-11-13,11,13,Shops,259.5142857142857,139.18,False,True,False,False,False,False,False,True,False,False,False,False,True,False
370.98,2023-11-30,11,30,Tech,295.46000000000004,187.57,False,False,False,False,True,False,False,False,False,True,False,False,True,False
220.44,2023-12-08,12,8,Food and Drink,272.2371428571429,370.98,True,False,False,False,False,False,False,False,False,False,False,True,True,False
469.21,2023-12-26,12,26,Shops,274.3728571428572,220.44,False,False,False,False,False,True,False,False,False,True,False,False,True,False
404.7,2023-12-30,12,30,Shops,306.8014285714286,469.21,False,False,True,False,False,False,False,False,False,False,False,True,False,True
482.51,2024-01-09,1,9,Travel,324.9414285714286,404.7,False,False,False,False,False,True,False,False,False,False,True,False,True,False
486.19,2024-01-22,1,22,Food and Drink,374.5142857142857,482.51,False,True,False,False,False,False,False,False,False,False,True,False,True,False
87.67,2024-01-23,1,23,Shops,360.24285714285713,486.19,False,False,False,False,False,True,False,False,False,False,False,True,True,False
371.95,2024-01-24,1,24,Food and Drink,360.38142857142856,87.67,False,False,False,False,False,False,True,False,False,False,True,False,True,False
101.8,2024-01-31,1,31,Shops,343.43285714285713,371.95,False,False,False,False,False,False,True,False,False,False,False,True,True,False
457.63,2024-01-31,1,31,Shops,341.7785714285714,101.8,False,False,False,False,False,False,True,False,False,True,False,False,True,False
288.29,2024-02-01,2,1,Shops,325.1485714285714,457.63,False,False,False,False,True,False,False,False,True,False,False,False,True,False
493.12,2024-02-01,2,1,Travel,326.6642857142857,288.29,False,False,False,False,True,False,False,False,True,False,False,False,True,False
164.46,2024-02-04,2,4,Food and Drink,280.70285714285717,493.12,False,False,False,True,False,False,False,False,True,False,False,False,False,True
384.4,2024-02-09,2,9,Travel,323.09285714285716,164.46,True,False,False,False,False,False,False,False,True,False,False,False,True,False
117.45,2024-02-28,2,28,Travel,286.73571428571427,384.4,False,False,False,False,False,False,True,False,False,True,False,False,True,False
379.31,2024-03-02,3,2,Shops,326.38,117.45,False,False,True,False,False,False,False,True,False,False,False,False,False,True
154.78,2024-03-08,3,8,Shops,283.11571428571426,379.31,True,False,False,False,False,False,False,True,False,False,False,False,True,False
322.37,2024-03-10,3,10,Shops,287.9842857142857,154.78,False,False,False,True,False,False,False,True,False,False,False,False,False,True
299.32,2024-03-21,3,21,Food and Drink,260.2985714285714,322.37,False,False,False,False,True,False,False,False,True,False,False,False,True,False
153.63,2024-03-26,3,26,Food and Drink,258.75142857142856,299.32,False,False,False,False,False,True,False,True,False,False,False,False,True,False
161.51,2024-04-02,4,2,Shops,226.91000000000003,153.63,False,False,False,False,False,True,False,False,False,True,False,False,True,False
422.89,2024-04-19,4,19,Health,270.5442857142857,161.51,True,False,False,False,False,False,False,False,False,False,True,False,True,False
446.35,2024-04-20,4,20,Health,280.12142857142857,422.89,False,False,True,False,False,False,False,False,True,False,False,False,False,True
326.52,2024-04-23,4,23,Tech,304.6557142857142,446.35,False,False,False,False,False,True,False,False,False,True,False,False,True,False
138.72,2024-04-27,4,27,Shops,278.42,326.52,False,False,True,False,False,False,False,False,False,True,False,False,False,True
56.3,2024-05-04,5,4,Food and Drink,243.70285714285714,138.72,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2.98,2024-05-07,5,7,Travel,222.18142857142857,56.3,False,False,False,False,False,True,False,True,False,False,False,False,True,False
266.3,2024-05-10,5,10,Tech,237.15142857142857,2.98,True,False,False,False,False,False,False,True,False,False,False,False,True,False
383.34,2024-05-18,5,18,Travel,231.50142857142856,266.3,False,False,True,False,False,False,False,False,True,False,False,False,False,True
118.26,2024-05-25,5,25,Food and Drink,184.63142857142856,383.34,False,False,True,False,False,False,False,True,False,False,False,False,False,True
344.69,2024-05-27,5,27,Shops,187.22714285714284,118.26,False,True,False,False,False,False,False,True,False,False,False,False,True,False
108.49,2023-01-07,1,7,Shops,108.49,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
28.93,2023-01-07,1,7,Shops,68.71,108.49,False,False,True,False,False,False,False,True,False,False,False,False,False,True
75.64,2023-01-14,1,14,Health,71.02,28.93,False,False,True,False,False,False,False,False,False,False,False,True,False,True
32.88,2023-01-21,1,21,Shops,61.485,75.64,False,False,True,False,False,False,False,False,True,False,False,False,False,True
195.43,2023-01-23,1,23,Shops,88.274,32.88,False,True,False,False,False,False,False,True,False,False,False,False,True,False
349.71,2023-01-31,1,31,Shops,131.84666666666666,195.43,False,False,False,False,False,True,False,False,False,False,True,False,True,False
126.61,2023-02-05,2,5,Travel,131.09857142857143,349.71,False,False,False,True,False,False,False,False,True,False,False,False,False,True
217.14,2023-02-09,2,9,Shops,146.61999999999998,126.61,False,False,False,False,True,False,False,False,False,False,False,True,True,False
280.46,2023-02-15,2,15,Shops,182.55285714285714,217.14,False,False,False,False,False,False,True,True,False,False,False,False,True,False
284.63,2023-03-12,3,12,Shops,212.4085714285714,280.46,False,False,False,True,False,False,False,False,False,True,False,False,False,True
468.03,2023-04-11,4,11,Travel,274.5728571428571,284.63,False,False,False,False,False,True,False,True,False,False,False,False,True,False
236.78,2023-04-13,4,13,Shops,280.47999999999996,468.03,False,False,False,False,True,False,False,False,False,False,True,False,True,False
204.28,2023-04-25,4,25,Travel,259.7042857142857,236.78,False,False,False,False,False,True,False,False,True,False,False,False,True,False
402.28,2023-05-13,5,13,Travel,299.0857142857143,204.28,False,False,True,False,False,False,False,False,False,False,True,False,False,True
133.31,2023-05-17,5,17,Shops,287.11,402.28,False,False,False,False,False,False,True,False,False,False,True,False,True,False
114.08,2023-05-19,5,19,Shops,263.34142857142854,133.31,True,False,False,False,False,False,False,False,True,False,False,False,True,False
199.17,2023-06-14,6,14,Travel,251.13285714285712,114.08,False,False,False,False,False,False,True,False,False,False,True,False,True,False
295.25,2023-06-21,6,21,Travel,226.45000000000002,199.17,False,False,False,False,False,False,True,False,False,False,True,False,True,False
328.03,2023-06-30,6,30,Food and Drink,239.4857142857143,295.25,True,False,False,False,False,False,False,True,False,False,False,False,True,False
65.65,2023-07-04,7,4,Tech,219.68142857142857,328.03,False,False,False,False,False,True,False,False,False,True,False,False,True,False
484.0,2023-07-18,7,18,Food and Drink,231.3557142857143,65.65,False,False,False,False,False,True,False,True,False,False,False,False,True,False
453.03,2023-07-31,7,31,Tech,277.03,484.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False
7.66,2023-08-06,8,6,Travel,261.82714285714286,453.03,False,False,False,True,False,False,False,True,False,False,False,False,False,True
198.63,2023-08-12,8,12,Shops,261.74999999999994,7.66,False,False,True,False,False,False,False,False,False,False,True,False,False,True
445.1,2023-08-17,8,17,Shops,283.15714285714284,198.63,False,False,False,False,True,False,False,True,False,False,False,False,True,False
205.78,2023-08-27,8,27,Shops,265.6928571428571,445.1,False,False,False,True,False,False,False,True,False,False,False,False,False,True
401.91,2023-08-29,8,29,Tech,313.73,205.78,False,False,False,False,False,True,False,False,False,True,False,False,True,False
284.87,2023-08-30,8,30,Shops,285.28285714285715,401.91,False,False,False,False,False,False,True,False,True,False,False,False,True,False
333.81,2023-08-31,8,31,Food and Drink,268.25142857142856,284.87,False,False,False,False,True,False,False,False,True,False,False,False,True,False
380.6,2023-09-07,9,7,Food and Drink,321.5285714285714,333.81,False,False,False,False,True,False,False,True,False,False,False,False,True,False
152.37,2023-09-18,9,18,Health,314.92,380.6,False,True,False,False,False,False,False,False,False,True,False,False,True,False
143.48,2023-10-05,10,5,Food and Drink,271.83142857142855,152.37,False,False,False,False,True,False,False,True,False,False,False,False,True,False
284.56,2023-10-22,10,22,Health,283.0857142857143,143.48,False,False,False,True,False,False,False,False,True,False,False,False,False,True
449.76,2023-10-31,10,31,Shops,289.92142857142863,284.56,False,False,False,False,False,True,False,True,False,False,False,False,True,False
307.71,2023-11-07,11,7,Health,293.1842857142857,449.76,False,False,False,False,False,True,False,True,False,False,False,False,True,False
271.51,2023-11-15,11,15,Food and Drink,284.2842857142857,307.71,False,False,False,False,False,False,True,True,False,False,False,False,True,False
38.04,2023-11-20,11,20,Travel,235.34714285714284,271.51,False,True,False,False,False,False,False,True,False,False,False,False,True,False
459.25,2023-11-29,11,29,Food and Drink,279.1871428571429,38.04,False,False,False,False,False,False,True,False,False,False,True,False,True,False
3.67,2023-12-04,12,4,Health,259.2142857142857,459.25,False,True,False,False,False,False,False,False,True,False,False,False,True,False
118.87,2023-12-19,12,19,Shops,235.54428571428573,3.67,False,False,False,False,False,True,False,False,False,False,True,False,True,False
19.86,2023-12-30,12,30,Travel,174.13000000000002,118.87,False,False,True,False,False,False,False,False,False,True,False,False,False,True
52.43,2024-01-07,1,7,Health,137.6614285714286,19.86,False,False,False,True,False,False,False,False,False,False,True,False,False,True
475.91,2024-01-20,1,20,Shops,166.8614285714286,52.43,False,False,True,False,False,False,False,False,False,False,True,False,False,True
267.23,2024-01-24,1,24,Travel,199.60285714285718,475.91,False,False,False,False,False,False,True,False,False,True,False,False,True,False
404.44,2024-02-02,2,2,Food and Drink,191.77285714285716,267.23,True,False,False,False,False,False,False,False,False,False,True,False,True,False
437.13,2024-02-04,2,4,Shops,253.69571428571427,404.44,False,False,False,True,False,False,False,False,False,False,False,True,False,True
373.6,2024-02-19,2,19,Health,290.0857142857143,437.13,False,True,False,False,False,False,False,False,False,False,True,False,True,False
76.21,2024-02-23,2,23,Tech,298.13571428571424,373.6,True,False,False,False,False,False,False,True,False,False,False,False,True,False
39.12,2024-02-23,2,23,Shops,296.23428571428576,76.21,True,False,False,False,False,False,False,True,False,False,False,False,True,False
276.74,2024-03-09,3,9,Shops,267.7814285714286,39.12,False,False,True,False,False,False,False,False,True,False,False,False,False,True
213.66,2024-03-28,3,28,Tech,260.12857142857143,276.74,False,False,False,False,True,False,False,True,False,False,False,False,True,False
404.19,2024-04-02,4,2,Travel,260.09285714285716,213.66,False,False,False,False,False,True,False,False,False,True,False,False,True,False
159.88,2024-04-05,4,5,Health,220.4857142857143,404.19,True,False,False,False,False,False,False,False,True,False,False,False,True,False
263.51,2024-05-02,5,2,Shops,204.75857142857143,159.88,False,False,False,False,True,False,False,True,False,False,False,False,True,False
30.41,2024-05-08,5,8,Travel,198.21571428571428,263.51,False,False,False,False,False,False,True,True,False,False,False,False,True,False
391.01,2024-05-09,5,9,Travel,248.4857142857143,30.41,False,False,False,False,True,False,False,False,False,True,False,False,True,False
55.58,2024-05-20,5,20,Travel,216.89142857142858,391.01,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19.06,2024-05-27,5,27,Food and Drink,189.09142857142857,55.58,False,True,False,False,False,False,False,True,False,False,False,False,True,False
315.93,2023-01-04,1,4,Shops,315.93,0.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False
262.1,2023-01-27,1,27,Food and Drink,289.015,315.93,True,False,False,False,False,False,False,True,False,False,False,False,True,False
443.9,2023-01-31,1,31,Food and Drink,340.6433333333334,262.1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
352.15,2023-02-14,2,14,Shops,343.52,443.9,False,False,False,False,False,True,False,True,False,False,False,False,True,False
421.19,2023-02-21,2,21,Shops,359.054,352.15,False,False,False,False,False,True,False,False,True,False,False,False,True,False
190.94,2023-03-09,3,9,Food and Drink,331.035,421.19,False,False,False,False,True,False,False,False,True,False,False,False,True,False
13.49,2023-03-10,3,10,Food and Drink,285.6714285714286,190.94,True,False,False,False,False,False,False,False,False,True,False,False,True,False
126.46,2023-03-29,3,29,Food and Drink,258.6042857142857,13.49,False,False,False,False,False,False,True,False,True,False,False,False,True,False
478.69,2023-04-05,4,5,Shops,289.54571428571427,126.46,False,False,False,False,False,False,True,True,False,False,False,False,True,False
107.44,2023-04-06,4,6,Food and Drink,241.48,478.69,False,False,False,False,True,False,False,False,False,True,False,False,True,False
299.48,2023-04-19,4,19,Food and Drink,233.9557142857143,107.44,False,False,False,False,False,False,True,True,False,False,False,False,True,False
155.72,2023-05-02,5,2,Shops,196.03142857142856,299.48,False,False,False,False,False,True,False,False,False,True,False,False,True,False
293.01,2023-05-03,5,3,Tech,210.61285714285714,155.72,False,False,False,False,False,False,True,False,True,False,False,False,True,False
357.54,2023-05-05,5,5,Travel,259.7628571428571,293.01,True,False,False,False,False,False,False,False,False,True,False,False,True,False
280.85,2023-05-18,5,18,Shops,281.8185714285715,357.54,False,False,False,False,True,False,False,False,False,False,True,False,True,False
162.56,2023-05-22,5,22,Shops,236.65714285714287,280.85,False,True,False,False,False,False,False,False,False,True,False,False,True,False
429.15,2023-05-28,5,28,Shops,282.61571428571426,162.56,False,False,False,True,False,False,False,True,False,False,False,False,False,True
375.52,2023-06-01,6,1,Health,293.4785714285714,429.15,False,False,False,False,True,False,False,False,False,False,True,False,True,False
368.0,2023-06-04,6,4,Health,323.80428571428575,375.52,False,False,False,True,False,False,False,False,False,False,True,False,False,True
247.27,2023-06-06,6,6,Food and Drink,317.27,368.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
159.91,2023-07-09,7,9,Health,289.03714285714284,247.27,False,False,False,True,False,False,False,False,False,True,False,False,False,True
228.3,2023-07-13,7,13,Shops,281.53000000000003,159.91,False,False,False,False,True,False,False,True,False,False,False,False,True,False
290.2,2023-07-15,7,15,Tech,299.7642857142857,228.3,False,False,True,False,False,False,False,False,True,False,False,False,False,True
363.29,2023-07-15,7,15,Travel,290.35571428571427,290.2,False,False,True,False,False,False,False,False,False,False,True,False,False,True
180.77,2023-08-02,8,2,Food and Drink,262.5342857142857,363.29,False,False,False,False,False,False,True,False,False,False,False,True,True,False
365.96,2023-08-12,8,12,Shops,262.2428571428572,180.77,False,False,True,False,False,False,False,False,False,True,False,False,False,True
67.14,2023-08-15,8,15,Shops,236.51,365.96,False,False,False,False,False,True,False,False,True,False,False,False,True,False
224.88,2023-10-12,10,12,Health,245.79142857142855,67.14,False,False,False,False,True,False,False,False,True,False,False,False,True,False
378.01,2023-10-19,10,19,Food and Drink,267.17857142857144,224.88,False,False,False,False,True,False,False,False,True,False,False,False,True,False
426.19,2023-11-28,11,28,Health,286.60571428571427,378.01,False,False,False,False,False,True,False,False,False,True,False,False,True,False
267.73,2023-12-13,12,13,Travel,272.9542857142857,426.19,False,False,False,False,False,False,True,False,False,False,True,False,True,False
417.83,2023-12-15,12,15,Travel,306.82,267.73,True,False,False,False,False,False,False,False,True,False,False,False,True,False
39.56,2023-12-31,12,31,Shops,260.19142857142856,417.83,False,False,False,True,False,False,False,False,True,False,False,False,False,True
196.87,2024-01-06,1,6,Travel,278.7242857142857,39.56,False,False,True,False,False,False,False,True,False,False,False,False,False,True
302.21,2024-01-15,1,15,Shops,289.7714285714286,196.87,False,True,False,False,False,False,False,False,False,True,False,False,True,False
221.13,2024-01-20,1,20,Shops,267.36,302.21,False,False,True,False,False,False,False,False,False,False,True,False,False,True
181.96,2024-01-22,1,22,Health,232.47,221.13,False,True,False,False,False,False,False,False,False,False,False,True,True,False
437.02,2024-01-25,1,25,Tech,256.6542857142857,181.96,False,False,False,False,True,False,False,False,False,True,False,False,True,False
170.06,2024-02-02,2,2,Food and Drink,221.25857142857146,437.02,True,False,False,False,False,False,False,False,False,False,True,False,True,False
248.39,2024-02-17,2,17,Tech,251.09142857142857,170.06,False,False,True,False,False,False,False,False,False,True,False,False,False,True
58.93,2024-02-26,2,26,Travel,231.3857142857143,248.39,False,True,False,False,False,False,False,True,False,False,False,False,True,False
125.22,2024-03-15,3,15,Tech,206.10142857142858,58.93,True,False,False,False,False,False,False,False,False,True,False,False,True,False
479.66,2024-03-17,3,17,Travel,243.0342857142857,125.22,False,False,False,True,False,False,False,True,False,False,False,False,False,True
200.64,2024-03-21,3,21,Shops,245.70285714285714,479.66,False,False,False,False,True,False,False,False,True,False,False,False,True,False
128.67,2024-03-31,3,31,Health,201.65285714285716,200.64,False,False,False,True,False,False,False,False,False,True,False,False,False,True
251.71,2024-04-08,4,8,Shops,213.31714285714284,128.67,False,True,False,False,False,False,False,True,False,False,False,False,True,False
67.49,2024-04-24,4,24,Travel,187.4742857142857,251.71,False,False,False,False,False,False,True,False,True,False,False,False,True,False
75.28,2024-04-30,4,30,Health,189.81,67.49,False,False,False,False,False,True,False,False,True,False,False,False,True,False
94.74,2024-05-05,5,5,Shops,185.4557142857143,75.28,False,False,False,True,False,False,False,False,False,True,False,False,False,True
295.84,2024-05-05,5,5,Food and Drink,159.19571428571427,94.74,False,False,False,True,False,False,False,True,False,False,False,False,False,True
447.49,2024-05-10,5,10,Shops,194.46,295.84,True,False,False,False,False,False,False,True,False,False,False,False,True,False
34.01,2024-05-31,5,31,Travel,180.93714285714285,447.49,True,False,False,False,False,False,False,False,True,False,False,False,True,False
116.69,2023-01-18,1,18,Shops,116.69,0.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False
394.18,2023-01-18,1,18,Shops,255.435,116.69,False,False,False,False,False,False,True,False,False,True,False,False,True,False
328.61,2023-01-20,1,20,Shops,279.82666666666665,394.18,True,False,False,False,False,False,False,False,False,True,False,False,True,False
324.05,2023-02-10,2,10,Tech,290.8825,328.61,True,False,False,False,False,False,False,False,False,False,False,True,True,False
241.72,2023-02-12,2,12,Shops,281.05,324.05,False,False,False,True,False,False,False,False,True,False,False,False,False,True
255.58,2023-02-16,2,16,Food and Drink,276.805,241.72,False,False,False,False,True,False,False,False,False,True,False,False,True,False
73.5,2023-02-22,2,22,Shops,247.76142857142855,255.58,False,False,False,False,False,False,True,True,False,False,False,False,True,False
446.68,2023-03-06,3,6,Health,294.90285714285716,73.5,False,True,False,False,False,False,False,False,False,False,True,False,True,False
92.21,2023-03-07,3,7,Health,251.76428571428573,446.68,False,False,False,False,False,True,False,True,False,False,False,False,True,False
84.4,2023-03-15,3,15,Shops,216.87714285714287,92.21,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3.52,2023-03-19,3,19,Travel,171.08714285714288,84.4,False,False,False,True,False,False,False,False,False,False,False,True,False,True
160.98,2023-04-21,4,21,Shops,159.55285714285716,3.52,True,False,False,False,False,False,False,False,False,True,False,False,True,False
184.45,2023-04-27,4,27,Travel,149.39142857142858,160.98,False,False,False,False,True,False,False,True,False,False,False,False,True,False
282.54,2023-04-29,4,29,Shops,179.25428571428571,184.45,False,False,True,False,False,False,False,False,True,False,False,False,False,True
298.17,2023-04-30,4,30,Shops,158.03857142857143,282.54,False,False,False,True,False,False,False,True,False,False,False,False,False,True
54.02,2023-05-24,5,24,Tech,152.58285714285714,298.17,False,False,False,False,False,False,True,True,False,False,False,False,True,False
373.42,2023-06-17,6,17,Travel,193.87142857142857,54.02,False,False,True,False,False,False,False,False,False,False,False,True,False,True
80.18,2023-06-25,6,25,Food and Drink,204.82285714285715,373.42,False,False,False,True,False,False,False,False,False,False,False,True,False,True
31.5,2023-07-01,7,1,Shops,186.32571428571427,80.18,False,False,True,False,False,False,False,False,False,True,False,False,False,True
283.43,2023-07-04,7,4,Shops,200.46571428571428,31.5,False,False,False,False,False,True,False,False,True,False,False,False,True,False
279.46,2023-07-13,7,13,Travel,200.0257142857143,283.43,False,False,False,False,True,False,False,False,False,False,True,False,True,False
111.35,2023-07-14,7,14,Shops,173.33714285714285,279.46,True,False,False,False,False,False,False,False,False,True,False,False,True,False
493.66,2023-07-26,7,26,Shops,236.14285714285714,111.35,False,False,False,False,False,False,True,False,True,False,False,False,True,False
341.78,2023-07-26,7,26,Travel,231.62285714285713,493.66,False,False,False,False,False,False,True,False,False,True,False,False,True,False
252.27,2023-08-11,8,11,Shops,256.20714285714286,341.78,True,False,False,False,False,False,False,False,True,False,False,False,True,False
289.66,2023-08-11,8,11,Shops,293.08714285714285,252.27,True,False,False,False,False,False,False,True,False,False,False,False,True,False
473.93,2023-08-21,8,21,Travel,320.3014285714286,289.66,False,True,False,False,False,False,False,False,True,False,False,False,True,False
15.9,2023-08-21,8,21,Travel,282.65,473.93,False,True,False,False,False,False,False,True,False,False,False,False,True,False
126.47,2023-09-07,9,7,Shops,284.81,15.9,False,False,False,False,True,False,False,False,False,True,False,False,True,False
391.65,2023-09-08,9,8,Food and Drink,270.2371428571429,126.47,True,False,False,False,False,False,False,True,False,False,False,False,True,False
254.46,2023-11-04,11,4,Shops,257.7628571428572,391.65,False,False,True,False,False,False,False,False,False,False,True,False,False,True
474.63,2023-11-14,11,14,Food and Drink,289.5285714285714,254.46,False,False,False,False,False,True,False,True,False,False,False,False,True,False
124.94,2023-12-28,12,28,Travel,265.9971428571429,474.63,False,False,False,False,True,False,False,False,True,False,False,False,True,False
5.62,2023-12-30,12,30,Food and Drink,199.09571428571425,124.94,False,False,True,False,False,False,False,False,False,True,False,False,False,True
251.94,2023-12-30,12,30,Shops,232.81571428571428,5.62,False,False,True,False,False,False,False,False,False,False,False,True,False,True
446.36,2024-01-16,1,16,Food and Drink,278.5142857142857,251.94,False,False,False,False,False,True,False,False,False,False,True,False,True,False
485.68,2024-01-21,1,21,Food and Drink,291.94714285714286,446.36,False,False,False,True,False,False,False,True,False,False,False,False,False,True
170.2,2024-01-26,1,26,Shops,279.90999999999997,485.68,True,False,False,False,False,False,False,False,True,False,False,False,True,False
342.33,2024-01-26,1,26,Shops,261.01,170.2,True,False,False,False,False,False,False,True,False,False,False,False,True,False
267.24,2024-01-30,1,30,Shops,281.3385714285714,342.33,False,False,False,False,False,True,False,False,True,False,False,False,True,False
74.02,2024-02-25,2,25,Shops,291.11,267.24,False,False,False,True,False,False,False,True,False,False,False,False,False,True
85.18,2024-03-05,3,5,Shops,267.28714285714284,74.02,False,False,False,False,False,True,False,False,False,True,False,False,True,False
338.52,2024-03-11,3,11,Shops,251.8814285714286,85.18,False,True,False,False,False,False,False,False,True,False,False,False,True,False
397.6,2024-03-11,3,11,Shops,239.29857142857145,338.52,False,True,False,False,False,False,False,True,False,False,False,False,True,False
214.78,2024-03-26,3,26,Travel,245.66714285714286,397.6,False,False,False,False,False,True,False,False,False,True,False,False,True,False
194.53,2024-04-04,4,4,Travel,224.55285714285716,214.78,False,False,False,False,True,False,False,False,False,True,False,False,True,False
19.92,2024-04-11,4,11,Shops,189.22142857142856,194.53,False,False,False,False,True,False,False,True,False,False,False,False,True,False
49.74,2024-04-13,4,13,Shops,185.75285714285715,19.92,False,False,True,False,False,False,False,False,False,False,True,False,False,True
77.27,2024-04-16,4,16,Health,184.62285714285716,49.74,False,False,False,False,False,True,False,False,True,False,False,False,True,False
371.89,2024-05-16,5,16,Shops,189.39000000000001,77.27,False,False,False,False,True,False,False,False,True,False,False,False,True,False
269.49,2024-05-24,5,24,Health,171.0885714285714,371.89,True,False,False,False,False,False,False,True,False,False,False,False,True,False
236.67,2023-01-09,1,9,Health,236.67,0.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False
351.9,2023-01-16,1,16,Shops,294.28499999999997,236.67,False,True,False,False,False,False,False,True,False,False,False,False,True,False
88.84,2023-01-23,1,23,Shops,225.8033333333333,351.9,False,True,False,False,False,False,False,False,True,False,False,False,True,False
455.11,2023-01-26,1,26,Shops,283.13,88.84,False,False,False,False,True,False,False,False,False,False,True,False,True,False
267.82,2023-02-07,2,7,Health,280.068,455.11,False,False,False,False,False,True,False,False,False,False,False,True,True,False
116.93,2023-02-12,2,12,Shops,252.87833333333333,267.82,False,False,False,True,False,False,False,True,False,False,False,False,False,True
220.63,2023-02-21,2,21,Shops,248.27142857142857,116.93,False,False,False,False,False,True,False,False,False,True,False,False,True,False
215.19,2023-02-23,2,23,Shops,245.2028571428571,220.63,False,False,False,False,True,False,False,True,False,False,False,False,True,False
157.87,2023-03-10,3,10,Food and Drink,217.48428571428573,215.19,True,False,False,False,False,False,False,False,False,False,False,True,True,False
312.79,2023-03-17,3,17,Shops,249.47714285714287,157.87,True,False,False,False,False,False,False,True,False,False,False,False,True,False
469.94,2023-03-28,3,28,Travel,251.5957142857143,312.79,False,False,False,False,False,True,False,False,False,True,False,False,True,False
133.06,2023-04-11,4,11,Health,232.34428571428572,469.94,False,False,False,False,False,True,False,True,False,False,False,False,True,False
410.53,2023-05-13,5,13,Shops,274.28714285714284,133.06,False,False,True,False,False,False,False,False,False,True,False,False,False,True
458.66,2023-05-18,5,18,Travel,308.2914285714286,410.53,False,False,False,False,True,False,False,True,False,False,False,False,True,False
488.18,2023-05-24,5,24,Tech,347.29,458.66,False,False,False,False,False,False,True,True,False,False,False,False,True,False
339.28,2023-05-31,5,31,Health,373.2057142857143,488.18,False,False,False,False,False,False,True,True,False,False,False,False,True,False
430.02,2023-06-07,6,7,Health,389.9528571428571,339.28,False,False,False,False,False,False,True,False,False,False,True,False,True,False
