transaction_id,account_id,amount,date,merchant_name,merchant_category,mcc,balance_at_txn_time,is_anomaly,monthly_income,suggested_savings_amount,available,days_since_txn,is_income,total_spent_30d,total_income_30d,txn_count_30d,avg_txn_amt_30d,std_txn_amt_30d,net_cash_flow_30d,savings_delta
TXN002961,ACC092,-189.17,2025-01-24,Netflix,Retail,5651,23962.85,0,14327.7,2865.54,17722.99,157,0,-45.23,1836.48,2,895.625,1330.5699012265384,1791.25,21097.309999999998
TXN000031,ACC092,-111.12,2025-01-24,Gay Ltd,Bills,4900,9888.88,0,14327.7,2865.54,17722.99,157,0,-45.23,1836.48,2,895.625,1330.5699012265384,1791.25,7023.339999999999
TXN000453,ACC092,-4.21,2025-01-25,"Wilson, Carrillo and Stark",Entertainment,7832,9816.7,0,14327.7,2865.54,17722.99,156,0,-345.52,1836.48,4,372.74,977.5985979599875,1490.96,6951.160000000001
TXN004384,ACC092,-93.35,2025-01-29,Jackson LLC,Transportation,4121,27515.97,0,14327.7,2865.54,10015.72,152,0,-304.49999999999994,1836.48,4,382.995,971.951435292251,1531.98,24650.43
TXN003616,ACC092,1607.39,2025-02-03,Employer,Income,6012,25116.46,0,14327.7,2865.54,,147,1,-397.8499999999999,1836.48,5,287.726,868.273059716815,1438.63,22250.92
TXN001675,ACC092,2179.09,2025-02-05,Employer,Income,6012,20764.01,0,14327.7,2865.54,,145,1,-397.8499999999999,3443.87,6,507.6700000000001,945.1828732049687,3046.02,17898.469999999998
TXN001422,ACC092,-179.03,2025-02-12,"Horn, Drake and Cooper",Retail,5651,16651.29,0,14327.7,2865.54,,138,0,-397.8499999999999,3786.4800000000005,6,564.7716666666666,1046.4414476962706,3388.6300000000006,13785.75
TXN004033,ACC092,-67.85,2025-02-18,Offshore Ltd,Fraud,9999,27836.33,1,14327.7,2865.54,15938.53,132,0,-576.8799999999999,3786.4800000000005,7,458.5142857142857,995.7748255815192,3209.6000000000004,24970.79
TXN002014,ACC092,-50.97,2025-02-23,Wagner and Sons,Retail,5651,22228.76,0,14327.7,2865.54,5117.45,127,0,-644.7299999999999,3786.4800000000005,8,392.71875000000006,940.5038133656648,3141.7500000000005,19363.219999999998
TXN002096,ACC092,-107.24,2025-02-23,Cruz-Butler,Food and Drink,5812,22121.52,0,14327.7,2865.54,5117.45,127,0,-644.7299999999999,3786.4800000000005,8,392.71875000000006,940.5038133656648,3141.7500000000005,19255.98
TXN001117,ACC092,1576.99,2025-03-29,Investment,Income,6012,14771.08,0,14327.7,2865.54,10957.27,93,1,0.0,0.0,0,0.0,0.0,0.0,11905.54
TXN004695,ACC092,-124.77,2025-04-16,Target,Transfer,4829,29815.95,0,14327.7,2865.54,16034.08,75,0,0.0,1576.99,1,1576.99,0.0,1576.99,26950.41
TXN004972,ACC092,-142.16,2025-05-09,Walmart,Food and Drink,5812,32159.17,0,14327.7,2865.54,16034.08,52,0,-124.77,0.0,1,-124.77,0.0,-124.77,29293.629999999997
TXN002993,ACC092,-76.81,2025-05-22,Gilbert-Le,Food and Drink,5812,23767.9,0,14327.7,2865.54,16034.08,39,0,-142.16,0.0,1,-142.16,0.0,-142.16,20902.36
TXN001248,ACC092,-17.05,2025-06-06,Castaneda-Johnson,Entertainment,7832,16941.1,0,14327.7,2865.54,11527.5,24,0,-218.97,0.0,2,-109.485,46.20942815054088,-218.97,14075.559999999998
TXN002351,ACC092,2682.93,2025-06-07,Employer,Income,6012,24556.85,0,14327.7,2865.54,11527.5,23,1,-236.02,0.0,3,-78.67333333333333,62.575810289067235,-236.02,21691.309999999998
TXN001862,ACC092,-174.32,2025-06-12,Hernandez PLC,Entertainment,7832,22279.73,0,14327.7,2865.54,11527.5,18,0,-93.86,2682.93,3,863.0233333333332,1576.3686183546452,2589.0699999999997,19414.19
TXN002599,ACC092,-87.96,2025-06-18,Farrell-Martinez,Entertainment,7832,24221.85,0,14327.7,2865.54,8464.76,12,0,-268.18,2682.93,4,603.6874999999999,1387.6763473849608,2414.75,21356.309999999998
TXN004643,ACC092,2424.76,2025-06-21,Freelance,Income,6012,29940.73,0,14327.7,2865.54,8464.76,9,1,-356.14,2682.93,5,465.3579999999999,1240.9308952032743,2326.79,27075.19
TXN000778,ACC093,1857.21,2024-06-12,Employer,Income,6012,14592.99,0,13749.81,2749.96,6647.27,383,1,0.0,0.0,0,0.0,0.0,0.0,11843.029999999999
TXN001126,ACC093,-28.43,2024-06-14,Greene LLC,Retail,5651,14163.12,0,13749.81,2749.96,6647.27,381,0,0.0,1857.21,1,1857.21,0.0,1857.21,11413.16
TXN002643,ACC093,-39.29,2024-06-19,"Levy, Adkins and Rodriguez",Food and Drink,5812,12830.91,0,13749.81,2749.96,6647.27,376,0,-28.43,1857.21,2,914.39,1333.3488308766014,1828.78,10080.95
TXN000533,ACC093,-135.73,2024-07-08,"Edwards, Byrd and Snyder",Retail,5651,12826.17,0,13749.81,2749.96,,357,0,-67.72,1857.21,3,596.4966666666667,1091.8232762372002,1789.49,10076.21
TXN003377,ACC093,2589.06,2024-07-15,Investment,Income,6012,15003.65,0,13749.81,2749.96,,350,1,-175.01999999999998,0.0,2,-87.50999999999999,68.19337797763063,-175.01999999999998,12253.689999999999
TXN002309,ACC093,-148.65,2024-08-13,Wagner-Hamilton,Transfer,4829,12870.19,0,13749.81,2749.96,15652.34,321,0,0.0,2589.06,1,2589.06,0.0,2589.06,10120.23
TXN003685,ACC093,-109.2,2024-09-03,"Moore, Harrell and Williams",Bills,4900,17332.42,0,13749.81,2749.96,,300,0,-148.65,0.0,1,-148.65,0.0,-148.65,14582.46
TXN004500,ACC093,-54.79,2024-09-12,Amazon,Transfer,4829,20525.38,0,13749.81,2749.96,,291,0,-257.85,0.0,2,-128.925,27.895362517809303,-257.85,17775.420000000002
TXN000159,ACC093,-42.61,2024-10-04,Wagner and Sons,Bills,4900,11892.22,0,13749.81,2749.96,18251.88,269,0,-54.79,0.0,1,-54.79,0.0,-54.79,9142.259999999998
TXN004663,ACC093,-1.0,2024-10-04,Stevens-Reeves,Transportation,4121,20524.38,0,13749.81,2749.96,18251.88,269,0,-54.79,0.0,1,-54.79,0.0,-54.79,17774.420000000002
TXN001970,ACC093,-139.79,2024-10-08,Turner-Edwards,Transfer,4829,13253.12,0,13749.81,2749.96,,265,0,-98.4,0.0,3,-32.800000000000004,28.20493042005245,-98.4,10503.16
TXN003792,ACC093,-10.81,2024-10-15,Fernandez Ltd,Transfer,4829,17321.61,0,13749.81,2749.96,6647.27,258,0,-183.39999999999998,0.0,3,-61.133333333333326,71.22500567450544,-183.39999999999998,14571.650000000001
TXN001830,ACC093,-80.77,2024-10-22,Farrell-Martinez,Retail,5651,13392.91,0,13749.81,2749.96,6647.27,251,0,-194.20999999999998,0.0,4,-48.552499999999995,63.364898997788984,-194.20999999999998,10642.95
TXN001475,ACC093,-128.54,2024-11-09,Ayala-Banks,Bills,4900,13666.35,0,13749.81,2749.96,19400.5,233,0,-91.58,0.0,2,-45.79,49.469190411810864,-91.58,10916.39
TXN000008,ACC093,1964.98,2024-11-14,Freelance,Income,6012,11964.98,0,13749.81,2749.96,19400.5,228,1,-220.12,0.0,3,-73.37333333333333,59.212509095066494,-220.12,9215.02
TXN003532,ACC093,-43.35,2024-11-22,"Hurst, Strickland and Zuniga",Food and Drink,5812,14628.49,0,13749.81,2749.96,19400.5,220,0,-128.54,1964.98,2,918.22,1480.342188549661,1836.44,11878.529999999999
TXN001638,ACC093,-104.32,2024-11-29,Gay Ltd,Entertainment,7832,13562.02,0,13749.81,2749.96,,213,0,-171.89,1964.98,3,597.6966666666667,1184.8679754442405,1793.0900000000001,10812.060000000001
TXN000561,ACC093,-90.4,2024-12-21,Leonard-Hill,Bills,4900,12735.77,0,13749.81,2749.96,9178.64,191,0,-147.67,0.0,2,-73.835,43.1123004489438,-147.67,9985.810000000001
TXN001672,ACC093,-65.23,2024-12-26,Stevens-Reeves,Retail,5651,13496.79,0,13749.81,2749.96,9178.64,186,0,-194.72,0.0,2,-97.36,9.842926394116732,-194.72,10746.830000000002
TXN003498,ACC093,-201.06,2024-12-28,Chapman Group,Transportation,4121,14671.84,0,13749.81,2749.96,15524.15,184,0,-259.95,0.0,3,-86.64999999999999,19.812973022744462,-259.95,11921.880000000001
TXN000791,ACC093,-36.63,2024-12-30,Greene-Munoz,Food and Drink,5812,14452.95,0,13749.81,2749.96,15524.15,182,0,-356.69,0.0,3,-118.89666666666666,72.25989367092463,-356.69,11702.990000000002
TXN000508,ACC093,-207.81,2025-01-04,"Baker, Nelson and Hunter",Transfer,4829,12961.9,0,13749.81,2749.96,16000.58,177,0,-393.32,0.0,4,-98.33,71.92319468247592,-393.32,10211.939999999999
TXN003156,ACC093,-106.85,2025-01-11,Hooper PLC,Transportation,4121,12502.63,0,13749.81,2749.96,8706.39,170,0,-601.13,0.0,5,-120.226,79.22678543270578,-601.13,9752.669999999998
TXN000840,ACC093,-123.98,2025-01-24,Greene-Munoz,Bills,4900,14191.55,0,13749.81,2749.96,14428.33,157,0,-617.58,0.0,5,-123.516,78.0108016879714,-617.58,11441.59
TXN001709,ACC093,-23.12,2025-01-27,Cruz-Butler,Transfer,4829,13473.68,0,13749.81,2749.96,14428.33,154,0,-676.33,0.0,5,-135.26600000000002,71.16070847033495,-676.33,10723.720000000001
TXN001157,ACC093,-194.87,2025-01-30,"Meyers, Fernandez and Brown",Retail,5651,13968.25,0,13749.81,2749.96,10732.35,151,0,-461.76,0.0,4,-115.44,75.72300178941667,-461.76,11218.29
TXN002827,ACC093,-112.53,2025-02-13,"Hurst, Strickland and Zuniga",Retail,5651,12609.49,0,13749.81,2749.96,10732.35,137,0,-341.97,0.0,3,-113.99000000000001,86.30970802870324,-341.97,9859.529999999999
TXN003584,ACC093,2813.13,2025-02-17,Employer,Income,6012,17441.62,0,13749.81,2749.96,10732.35,133,1,-454.5,0.0,4,-113.625,70.47536236160833,-454.5,14691.66
TXN001367,ACC093,-173.36,2025-02-18,"Moore, Harrell and Williams",Transportation,4121,13794.89,0,13749.81,2749.96,7826.02,132,0,-454.5,2813.13,5,471.726,1310.3068528134927,2358.63,11044.93
TXN000788,ACC093,-103.41,2025-03-09,Chen-Smith,Transportation,4121,14489.58,0,13749.81,2749.96,,113,0,-285.89,2813.13,3,842.4133333333333,1706.9616889178658,2527.2400000000002,11739.619999999999
TXN004238,ACC093,-125.44,2025-03-13,Greene-Munoz,Transfer,4829,20580.17,0,13749.81,2749.96,,109,0,-389.29999999999995,2813.13,4,605.9575,1471.7758828792514,2423.83,17830.21
TXN000505,ACC093,1364.05,2025-03-15,Investment,Income,6012,13169.71,0,13749.81,2749.96,7583.14,107,1,-514.74,2813.13,5,459.678,1315.8957586640365,2298.3900000000003,10419.75
TXN003255,ACC093,-88.05,2025-03-16,"Kim, Flores and Freeman",Retail,5651,12414.58,0,13749.81,2749.96,7583.14,106,0,-402.21,4177.18,5,754.994,1321.0540877004241,3774.9700000000003,9664.619999999999
TXN004665,ACC093,-101.19,2025-03-19,Zimmerman PLC,Retail,5651,20423.19,0,13749.81,2749.96,7583.14,103,0,-490.26,4177.18,6,614.4866666666667,1230.6912636509073,3686.92,17673.23
TXN000503,ACC093,-86.56,2025-03-21,"Hurst, Strickland and Zuniga",Food and Drink,5812,11805.66,0,13749.81,2749.96,7583.14,101,0,-418.09,1364.05,5,189.192,656.9028426030748,945.96,9055.7
TXN003459,ACC093,-130.75,2025-03-29,Starbucks,Food and Drink,5812,14872.89,0,13749.81,2749.96,7186.37,93,0,-504.65,1364.05,6,143.23333333333335,598.2393082593843,859.4,12122.93
TXN000835,ACC093,-137.42,2025-04-09,Chen-Smith,Entertainment,7832,14315.54,0,13749.81,2749.96,13512.16,82,0,-531.99,1364.05,6,138.67666666666665,600.5931573924786,832.06,11565.580000000002
TXN003856,ACC093,-28.18,2025-04-11,Greene LLC,Entertainment,7832,17293.43,0,13749.81,2749.96,13512.16,80,0,-669.41,1364.05,7,99.23428571428572,558.1069436006311,694.64,14543.470000000001
TXN003873,ACC093,3412.18,2025-04-12,Employer,Income,6012,20705.61,0,13749.81,2749.96,13512.16,79,1,-697.5899999999999,1364.05,8,83.30749999999999,518.666595794309,666.46,17955.65
TXN002082,ACC093,-71.02,2025-04-27,Greene-Munoz,Retail,5651,13018.84,0,13749.81,2749.96,,64,0,-296.34999999999997,3412.18,4,778.9575,1756.1935292439534,3115.83,10268.880000000001
TXN002021,ACC093,-163.25,2025-04-30,Cruz-Butler,Transportation,4121,13089.87,0,13749.81,2749.96,7246.58,61,0,-236.62,3412.18,4,793.89,1746.1051164615874,3175.56,10339.91
TXN000124,ACC093,-30.15,2025-06-18,"Hunter, Flowers and Rodriguez",Entertainment,7832,11934.83,0,13749.81,2749.96,,12,0,0.0,0.0,0,0.0,0.0,0.0,9184.869999999999
TXN002698,ACC093,-108.89,2025-06-18,Leonard-Hill,Bills,4900,12722.02,0,13749.81,2749.96,,12,0,0.0,0.0,0,0.0,0.0,0.0,9972.060000000001
TXN002924,ACC094,-32.39,2024-06-03,"Edwards, Byrd and Snyder",Retail,5651,25466.72,0,11857.97,2371.59,9463.92,392,0,0.0,0.0,0,0.0,0.0,0.0,23095.13
TXN002382,ACC094,-50.4,2024-06-04,Ayala-Banks,Retail,5651,18682.67,0,11857.97,2371.59,7180.38,391,0,-32.39,0.0,1,-32.39,0.0,-32.39,16311.079999999998
TXN004771,ACC094,-44.19,2024-06-06,"Kim, Flores and Freeman",Transfer,4829,29580.18,0,11857.97,2371.59,7180.38,389,0,-82.78999999999999,0.0,2,-41.394999999999996,12.734993129169718,-82.78999999999999,27208.59
TXN001020,ACC094,2513.36,2024-06-11,Employer,Income,6012,14028.26,0,11857.97,2371.59,7180.38,384,1,-126.97999999999999,0.0,3,-42.32666666666666,9.148444312195014,-126.97999999999999,11656.67
TXN000921,ACC094,-97.27,2024-06-14,Rodgers-Garcia,Bills,4900,11681.31,0,11857.97,2371.59,7180.38,381,0,-126.97999999999999,2513.36,4,596.595,1277.8651652528395,2386.38,9309.72
TXN002828,ACC094,-35.62,2024-06-23,Uber,Retail,5651,25584.85,0,11857.97,2371.59,15760.46,372,0,-224.25,2513.36,5,457.822,1149.3451453197165,2289.11,23213.26
TXN002271,ACC094,-10.87,2024-06-28,Hooper PLC,Transfer,4829,18733.06,0,11857.97,2371.59,15760.46,367,0,-259.87,2513.36,6,375.5816666666667,1047.557275291746,2253.4900000000002,16361.470000000001
TXN004410,ACC094,-96.83,2024-07-08,"Horn, Drake and Cooper",Food and Drink,5812,29649.26,0,11857.97,2371.59,17650.26,357,0,-143.76,2513.36,4,592.4000000000001,1281.1551875553562,2369.6000000000004,27277.67
TXN001063,ACC094,-170.89,2024-07-13,"Benson, Hernandez and Brown",Entertainment,7832,13857.37,0,11857.97,2371.59,,352,0,-240.58999999999997,0.0,4,-60.147499999999994,43.79328744225535,-240.58999999999997,11485.78
TXN000872,ACC094,-48.72,2024-07-14,Greene-Munoz,Food and Drink,5812,11778.58,0,11857.97,2371.59,,351,0,-411.47999999999996,0.0,5,-82.29599999999999,62.37923757148687,-411.47999999999996,9406.99
TXN002749,ACC094,2395.45,2024-08-04,Employer,Income,6012,25752.27,0,11857.97,2371.59,16105.58,330,1,-316.43999999999994,0.0,3,-105.47999999999998,61.54262019121382,-316.43999999999994,23380.68
TXN000320,ACC094,-106.18,2024-08-11,"Kim, Flores and Freeman",Retail,5651,12549.8,0,11857.97,2371.59,16105.58,323,0,-219.60999999999999,2395.45,3,725.2799999999999,1447.6989496784197,2175.8399999999997,10178.21
TXN004848,ACC094,-144.86,2024-08-12,"Levy, Adkins and Rodriguez",Food and Drink,5812,29359.35,0,11857.97,2371.59,16105.58,322,0,-325.78999999999996,2395.45,4,517.415,1253.0175306701285,2069.66,26987.76
TXN001343,ACC094,-152.03,2024-08-26,Wagner-Hamilton,Retail,5651,13560.56,0,11857.97,2371.59,10246.1,308,0,-251.04000000000002,2395.45,3,714.8033333333333,1455.6111943899487,2144.41,11188.97
TXN002417,ACC094,1875.05,2024-09-10,Employer,Income,6012,20557.71,0,11857.97,2371.59,9463.92,293,1,-403.07000000000005,0.0,3,-134.35666666666668,24.66365004076512,-403.07000000000005,18186.12
TXN002753,ACC094,-70.26,2024-11-04,Wagner and Sons,Transportation,4121,25682.01,0,11857.97,2371.59,12688.72,238,0,0.0,0.0,0,0.0,0.0,0.0,23310.42
TXN000345,ACC094,-127.16,2024-11-11,Banks-Barton,Retail,5651,12216.02,0,11857.97,2371.59,19298.24,231,0,-70.26,0.0,1,-70.26,0.0,-70.26,9844.43
TXN004289,ACC094,2569.6,2024-11-22,Employer,Income,6012,29746.09,0,11857.97,2371.59,,220,1,-197.42000000000002,0.0,2,-98.71000000000001,40.23437584951455,-197.42000000000002,27374.5
TXN001981,ACC094,-141.8,2024-11-25,Rodgers-Garcia,Entertainment,7832,18967.48,0,11857.97,2371.59,,217,0,-197.42000000000002,2569.6,3,790.7266666666666,1540.8121736711887,2372.18,16595.89
TXN002618,ACC094,2834.84,2024-11-27,Employer,Income,6012,23392.55,0,11857.97,2371.59,,215,1,-339.22,2569.6,4,557.5949999999999,1341.691568766831,2230.38,21020.96
TXN001081,ACC094,-67.12,2024-12-18,"Hurst, Strickland and Zuniga",Transportation,4121,13790.24,0,11857.97,2371.59,,194,0,-141.8,5404.4400000000005,3,1754.2133333333331,1647.3427040337822,5262.64,11418.65
TXN002665,ACC094,-35.73,2024-12-20,Phillips-Bradford,Transfer,4829,23356.82,0,11857.97,2371.59,7045.14,192,0,-208.92000000000002,5404.4400000000005,4,1298.8799999999999,1624.3375370080362,5195.52,20985.23
TXN000149,ACC094,-82.84,2025-01-10,Wagner-Hamilton,Bills,4900,9917.16,0,11857.97,2371.59,18848.76,171,0,-102.85,0.0,2,-51.425,22.196081861445734,-102.85,7545.57
TXN000206,ACC094,2796.01,2025-01-17,Freelance,Income,6012,12713.18,0,11857.97,2371.59,9427.01,164,1,-185.69,0.0,3,-61.89666666666667,23.98542126653884,-185.69,10341.59
TXN000293,ACC094,-57.2,2025-02-04,"Horn, Drake and Cooper",Transfer,4829,12655.98,0,11857.97,2371.59,14773.73,146,0,-82.84,2796.01,2,1356.585,2035.6543570188924,2713.17,10284.39
TXN002973,ACC094,-162.53,2025-02-09,"Rodriguez, Rodriguez and Bell",Entertainment,7832,25304.19,0,11857.97,2371.59,7699.4,141,0,-140.04000000000002,2796.01,3,885.3233333333334,1654.752853459795,2655.9700000000003,22932.6
TXN001131,ACC094,-77.65,2025-02-15,"Wilson, Carrillo and Stark",Retail,5651,13712.6,0,11857.97,2371.59,12898.8,135,0,-219.73000000000002,2796.01,3,858.7600000000001,1678.534114666723,2576.28,11341.01
TXN003417,ACC094,-119.85,2025-02-17,Hernandez PLC,Entertainment,7832,27474.89,0,11857.97,2371.59,10030.87,133,0,-297.38,0.0,3,-99.12666666666667,55.85282117613517,-297.38,25103.3
TXN004496,ACC094,-24.89,2025-02-21,Banks-Barton,Entertainment,7832,29624.37,0,11857.97,2371.59,10030.87,129,0,-417.23,0.0,4,-104.3075,46.76596937588984,-417.23,27252.78
TXN001683,ACC094,3299.41,2025-02-25,Freelance,Income,6012,19208.45,0,11857.97,2371.59,10030.87,125,1,-442.12,0.0,5,-88.424,53.867613461151215,-442.12,16836.86
TXN002122,ACC094,-134.65,2025-03-04,"Meyers, Fernandez and Brown",Transfer,4829,18743.94,0,11857.97,2371.59,14341.3,118,0,-442.12,3299.41,6,476.215,1383.9163911703624,2857.29,16372.349999999999
TXN002775,ACC094,-61.55,2025-03-12,Chen-Smith,Transportation,4121,25620.47,0,11857.97,2371.59,14341.3,110,0,-357.03999999999996,3299.41,5,588.4739999999999,1516.0591829081077,2942.37,23248.88
TXN000978,ACC094,-166.41,2025-03-20,"Rodriguez, Rodriguez and Bell",Bills,4900,11514.91,0,11857.97,2371.59,18666.07,102,0,-221.09000000000003,3299.41,4,769.5799999999999,1687.1703509723018,3078.3199999999997,9143.32
TXN003073,ACC094,-176.25,2025-04-04,Gilbert-Le,Entertainment,7832,25127.93,0,11857.97,2371.59,12400.2,87,0,-227.95999999999998,0.0,2,-113.97999999999999,74.14721707522138,-227.95999999999998,22756.34
TXN003543,ACC094,-190.92,2025-04-30,"Levy, Adkins and Rodriguez",Bills,4900,27183.31,0,11857.97,2371.59,7997.23,61,0,-176.25,0.0,1,-176.25,0.0,-176.25,24811.72
TXN002834,ACC094,-85.74,2025-05-01,Rodgers-Garcia,Retail,5651,25499.11,0,11857.97,2371.59,7997.23,60,0,-367.16999999999996,0.0,2,-183.58499999999998,10.373256480006644,-367.16999999999996,23127.52
TXN001922,ACC094,-66.44,2025-05-08,Gomez PLC,Entertainment,7832,19109.28,0,11857.97,2371.59,8803.53,53,0,-276.65999999999997,0.0,2,-138.32999999999998,74.37349124520107,-276.65999999999997,16737.69
TXN000569,ACC094,-158.85,2025-05-19,Gomez PLC,Food and Drink,5812,12057.17,0,11857.97,2371.59,19144.39,42,0,-343.09999999999997,0.0,3,-114.36666666666666,66.99576205502353,-343.09999999999997,9685.58
TXN000659,ACC094,-52.65,2025-05-23,Starbucks,Transfer,4829,12004.52,0,11857.97,2371.59,18375.17,38,0,-501.94999999999993,0.0,4,-125.48749999999998,59.05065473811446,-501.94999999999993,9632.93
TXN000691,ACC094,-177.21,2025-06-01,Wagner-Hamilton,Retail,5651,11827.31,0,11857.97,2371.59,,29,0,-277.94,0.0,3,-92.64666666666666,57.74687899214409,-277.94,9455.72
TXN003367,ACC094,2466.81,2025-06-02,Investment,Income,6012,27594.74,0,11857.97,2371.59,,28,1,-455.15,0.0,4,-113.7875,63.33146157321809,-455.15,25223.15
TXN001387,ACC094,-168.67,2025-06-03,"Levy, Adkins and Rodriguez",Bills,4900,13391.9,0,11857.97,2371.59,,27,0,-455.15,2466.81,5,402.332,1155.380823330559,2011.6599999999999,11020.31
TXN004815,ACC094,-75.97,2025-06-04,Byrd Group,Food and Drink,5812,29504.21,0,11857.97,2371.59,,26,0,-623.8199999999999,2466.81,6,307.16499999999996,1059.3698244097761,1842.99,27132.62
TXN000341,ACC094,-206.62,2025-06-10,Ayala-Banks,Transfer,4829,12343.18,0,11857.97,2371.59,,20,0,-633.35,2466.81,6,305.57666666666665,1060.0489346943689,1833.46,9971.59
TXN003469,ACC094,-100.65,2025-06-13,Farrell-Martinez,Transportation,4121,27374.23,0,11857.97,2371.59,5051.6,17,0,-839.97,2466.81,7,232.40571428571425,986.8625560474828,1626.84,25002.64
TXN003567,ACC094,-6.82,2025-06-19,Cruz-Butler,Transportation,4121,27176.49,0,11857.97,2371.59,5051.6,11,0,-781.77,2466.81,7,240.71999999999994,983.2554271907175,1685.04,24804.9
TXN001436,ACC094,2517.14,2025-06-21,Employer,Income,6012,15909.04,0,11857.97,2371.59,,9,1,-788.59,2466.81,8,209.77749999999997,914.5150124324289,1678.2199999999998,13537.45
TXN002042,ACC094,-88.89,2025-06-22,"Decker, Lee and Smith",Bills,4900,18878.59,0,11857.97,2371.59,,8,0,-788.59,4983.95,9,466.15111111111105,1150.3661811510763,4195.36,16507.0
TXN001817,ACC094,-32.73,2025-06-23,Gilbert-Le,Bills,4900,19175.72,0,11857.97,2371.59,,7,0,-824.83,4983.95,9,462.1244444444444,1152.4706569812429,4159.12,16804.13
TXN001740,ACC095,-109.65,2024-06-01,Netflix,Entertainment,7832,10960.68,0,12913.75,2582.75,12112.1,394,0,0.0,0.0,0,0.0,0.0,0.0,8377.93
TXN001961,ACC095,3925.25,2024-06-08,Unknown Vendor,Miscellaneous,7399,14885.93,1,12913.75,2582.75,15510.24,387,1,-109.65,0.0,1,-109.65,0.0,-109.65,12303.18
TXN002872,ACC095,-128.02,2024-06-12,"Benson, Hernandez and Brown",Transportation,4121,19083.78,0,12913.75,2582.75,15510.24,383,0,-109.65,3925.25,2,1907.8,2853.1051514096007,3815.6,16501.03
TXN000779,ACC095,-60.98,2024-06-14,Castaneda-Johnson,Bills,4900,12282.36,0,12913.75,2582.75,15510.24,381,0,-237.67000000000002,3925.25,3,1229.1933333333334,2334.8716295833765,3687.58,9699.61
TXN001324,ACC095,-14.07,2024-07-08,"Edwards, Byrd and Snyder",Transfer,4829,11476.96,0,12913.75,2582.75,15510.24,357,0,-189.0,3925.25,3,1245.4166666666667,2321.0458011924998,3736.25,8894.21
TXN003526,ACC095,-71.1,2024-07-20,Johnson LLC,Food and Drink,5812,20576.18,0,12913.75,2582.75,5243.6,345,0,-14.07,0.0,1,-14.07,0.0,-14.07,17993.43
TXN004485,ACC095,-100.4,2024-07-21,"Meyers, Fernandez and Brown",Entertainment,7832,33647.36,0,12913.75,2582.75,5243.6,344,0,-85.16999999999999,0.0,2,-42.584999999999994,40.3262997310688,-85.16999999999999,31064.61
TXN003729,ACC095,2735.81,2024-07-26,Freelance,Income,6012,28202.99,0,12913.75,2582.75,5243.6,339,1,-185.57,0.0,3,-61.85666666666666,43.900986701136155,-185.57,25620.24
TXN001135,ACC095,-66.74,2024-07-28,Johnson LLC,Retail,5651,11767.24,0,12913.75,2582.75,5243.6,337,0,-185.57,2735.81,4,637.56,1399.292520835678,2550.24,9184.49
TXN000430,ACC095,-151.62,2024-07-29,Zimmerman PLC,Bills,4900,12374.33,0,12913.75,2582.75,5243.6,336,0,-252.31,2735.81,5,496.7,1252.0872042912986,2483.5,9791.58
TXN002069,ACC095,-155.46,2024-07-31,Netflix,Food and Drink,5812,14730.47,0,12913.75,2582.75,5243.6,334,0,-403.93,2735.81,6,388.6466666666667,1150.752375963946,2331.88,12147.72
TXN000360,ACC095,-174.53,2024-08-08,Parks-Tapia,Food and Drink,5812,12525.95,0,12913.75,2582.75,6393.22,326,0,-545.32,2735.81,6,365.0816666666667,1162.0408469312372,2190.49,9943.2
TXN001304,ACC095,-99.7,2024-08-09,Gomez PLC,Food and Drink,5812,11491.02,0,12913.75,2582.75,6393.22,325,0,-719.85,2735.81,7,287.99428571428575,1080.22205667565,2015.96,8908.27
TXN000803,ACC095,-74.82,2024-08-12,Target,Retail,5651,12207.53,0,12913.75,2582.75,13561.4,322,0,-819.5500000000001,2735.81,8,239.53250000000003,1009.4409097649763,1916.2599999999998,9624.78
TXN002915,ACC095,-34.55,2024-08-18,Zimmerman PLC,Food and Drink,5812,18983.92,0,12913.75,2582.75,,316,0,-894.37,2735.81,9,204.60444444444448,950.0417375582915,1841.44,16401.17
TXN002932,ACC095,-146.23,2024-08-22,Wade Ltd,Retail,5651,18837.7,0,12913.75,2582.75,16795.65,312,0,-757.4200000000001,2735.81,8,247.29875000000004,1006.706524939298,1978.3899999999999,16254.95
TXN002416,ACC095,-46.29,2024-09-13,Amazon,Food and Drink,5812,16885.49,0,12913.75,2582.75,18771.4,290,0,-180.77999999999997,0.0,2,-90.38999999999999,78.96968532291362,-180.77999999999997,14302.740000000002
TXN003948,ACC095,-160.68,2024-09-16,"Edwards, Byrd and Snyder",Retail,5651,31172.1,0,12913.75,2582.75,18771.4,287,0,-227.06999999999996,0.0,3,-75.68999999999998,61.37080413356175,-227.06999999999996,28589.35
TXN004996,ACC095,-156.23,2024-09-27,Smith-Christian,Retail,5651,33416.25,0,12913.75,2582.75,18771.4,276,0,-206.97,0.0,2,-103.485,80.88594469992917,-206.97,30833.5
TXN004273,ACC095,2970.31,2024-09-30,Investment,Income,6012,33996.18,0,12913.75,2582.75,17285.2,273,1,-363.2,0.0,3,-121.06666666666666,64.79670542036327,-363.2,31413.43
TXN004555,ACC095,-74.89,2024-10-11,Netflix,Entertainment,7832,33572.47,0,12913.75,2582.75,9041.13,262,0,-363.2,2970.31,4,651.7775,1546.5935145209723,2607.11,30989.72
