transaction_id,account_id,amount,date,merchant_name,category,description,mcc
4136f973-04a1-4a53-8a77-ca5848f6e386,c71a85a5-0868-4723-ab7c-669e04b2d7c3,259.04,2023-09-24,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
798a0102-a8d7-4bcf-b56b-0d85bf6b3b8b,80d9f10f-f692-4694-bdab-687198be4e95,66.25,2024-02-25,Amazon,"['Shops', 'Online']",Amazon purchase,5818
2ea12bcd-c4ce-40d0-829c-63c83eae8245,ec058405-3dd7-4717-8386-12804d2a813b,358.5,2023-06-27,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
34bfa303-af53-4831-a75f-24f99369d750,b2ffa63b-f7b2-41df-bd3d-b1bda10d26c6,17.36,2023-02-10,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
d541591b-a403-4263-ac41-ebb991b780aa,b78e7b95-16e4-4187-b813-2d5566d76c98,35.01,2023-06-17,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
08a30685-e7f1-4e5c-8352-36e5608a2a62,8dbebe2a-09c2-4092-ad12-8373309633a8,84.91,2023-01-15,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
47e9c4a1-ad76-451a-830e-8e1431a1814b,a711f797-b925-425d-9d6e-74e55afa6baf,267.05,2023-08-04,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
41cc77b5-0b16-4fae-802e-ebd9fa052bcf,765737ff-c2c8-4e6c-828e-5e009d82406d,388.29,2023-12-11,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
78d7266e-ba2d-4cd2-a62e-1f7fabb5700c,f5456db1-a932-49a5-b2c8-6c6d1d70764e,478.69,2023-04-05,Target,"['Shops', 'Department Stores']",Target purchase,5311
fea56d9c-89ef-4223-acf6-fcf054b5a4fd,861fa05e-ddb1-43b5-a1af-806c37b6544b,182.21,2023-11-13,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
a1c45c47-0b2b-4282-bfb8-1ce69d1d84bb,2224a441-775f-403a-b285-fc4921cd6bfb,106.01,2023-09-18,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
a1437ef0-7a08-4309-810a-5719b7149e70,ca66a8a2-2e3b-4c2f-9d0f-b0fb0002da3b,165.92,2024-05-23,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
e7f9ed80-371c-4a3f-b727-74fecf5ce057,516374d1-d8ef-4b78-b82e-c5fe5e6d561d,196.47,2023-06-08,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
97811b11-4dc4-4d34-b655-57bb409c1020,9cf626b3-ccb2-4639-af9d-6959671c7212,457.53,2023-06-13,Amazon,"['Shops', 'Online']",Amazon purchase,5818
85cd5c19-9035-43a1-844c-5cb20c1f18fa,04986391-ed52-4952-9031-0f9817dd44b5,369.58,2024-03-21,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
0aee28c3-40fe-4f05-a852-6cd983f6ab5b,aef15c5e-095b-4709-9a49-860da47858bb,197.71,2023-04-22,Target,"['Shops', 'Department Stores']",Target purchase,5311
235bbade-5754-4e89-8ebd-d0960a8a0f2f,f0802faa-6bbe-4b7e-9bf4-7c8d39ee1ef2,119.36,2023-09-27,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
10f8e695-8228-4fcf-9214-10e226277474,f0802faa-6bbe-4b7e-9bf4-7c8d39ee1ef2,404.7,2023-12-30,Target,"['Shops', 'Department Stores']",Target purchase,5311
f806a05e-d04f-4d48-b605-cb593439b838,f5456db1-a932-49a5-b2c8-6c6d1d70764e,352.15,2023-02-14,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
08485b3f-709b-4677-aa0b-ea4fc1d2bdf4,1bf7dc41-4928-4d05-a8ad-ee415ef3fb3a,250.83,2023-06-06,Amazon,"['Shops', 'Online']",Amazon purchase,5818
2ceb1eed-991c-48ce-b033-fdd44be278f5,fa3ede4e-8f41-4bdb-a315-7072455085e3,377.58,2023-01-09,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
0f373631-2529-4c44-880f-c1427c1a9bff,fc3e01e7-b837-4ae7-a60a-1fd36aa7b119,64.71,2024-02-03,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
2be6efe0-b203-499d-b6b0-730d2503909e,d2ce352f-2621-48fd-aa23-be3a3868ec61,52.18,2023-11-15,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
4f7241db-9142-46fb-b949-e0ce31622e1e,bf0e1711-5556-41b8-aa65-d6a27814694b,120.33,2023-06-29,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
a8d0a0eb-b0e6-4e68-a52c-00f51e259576,561eccbd-0280-4c44-86ca-cf368dd21fec,354.24,2023-03-04,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
c4e15c22-e3ec-4d33-9731-b720d222308d,133c9fad-3371-4198-9aff-628ba1e89186,166.28,2023-09-03,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
2e6ca18b-71d3-4d2a-abcb-d0945a7a04cb,53e9a468-2e71-44ac-a59a-f024f7e5e4a3,338.06,2024-05-10,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
d92a9105-5a7c-4ead-87e5-744235201228,2acbee75-b3f6-4c13-8ac0-0e095785686e,25.61,2023-01-02,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
8dd5cd2a-4333-4f34-b0ce-fd01119fa146,1b4097bf-0f17-4236-8103-f39d21f29775,269.57,2024-02-11,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
555a3bbb-3b83-4f5f-aee0-e7cc25d12f62,83046015-6383-4828-a356-7b230533adc5,277.19,2024-02-18,Apple,"['Tech', 'Electronics']",Apple purchase,5732
2a4fbe9b-0871-435d-85be-29d72e10b13b,e357984b-b449-48da-9309-eec0ba5a97e4,318.8,2023-02-27,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
33d7cb88-2f0c-4572-a07f-6a2c2d2c1e41,d68965e8-daba-414c-a330-8a5026a263ef,55.12,2023-04-25,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
5ce54b8f-8bef-435e-93f6-60524f7045c4,dc8ae63e-42ce-4194-a451-3814ded4a961,25.89,2023-10-22,Target,"['Shops', 'Department Stores']",Target purchase,5311
8cba91e0-b54d-415d-9696-e07508a5d0d5,683f01c4-c6fa-4391-87e7-dd03b37af9b1,203.68,2023-09-10,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
81102511-a163-4582-96cd-9bc68ba14c25,765737ff-c2c8-4e6c-828e-5e009d82406d,203.19,2023-08-07,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
b0c025ec-bbc1-4f22-857e-4e5d4093980c,bf0e1711-5556-41b8-aa65-d6a27814694b,126.17,2023-07-27,Target,"['Shops', 'Department Stores']",Target purchase,5311
d347ef12-f914-496f-a7b6-252a349cc721,737cf149-bef4-45be-ab87-0356d4b4b82e,29.47,2023-09-29,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
7f93b28d-aab3-4817-b911-04d9c63e584a,a1924e45-3660-4f0c-b16d-581c41dff843,46.35,2023-08-19,Amazon,"['Shops', 'Online']",Amazon purchase,5818
f3267bbe-e1e8-43b9-ba57-14d0177933ab,2f5eca70-c5ec-4526-8c02-81b542b24caa,294.41,2023-04-17,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
ec57f68c-e02b-467a-b4a7-842385c745fd,0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,122.65,2023-08-30,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
a84635e3-2b75-4616-9002-694ac2ee15d9,02a5d22a-6b9d-4b94-8775-232b1e2dcaa3,202.36,2024-05-26,Apple,"['Tech', 'Electronics']",Apple purchase,5732
295bf724-1294-4fba-9fc8-d7b1e7932fa0,f0550103-b72f-440f-a441-50ae89062872,264.85,2023-08-18,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
066422ae-dbc8-49c5-8c26-194521fe9971,cdf4dd84-1e8f-44c1-a4da-4610c66f11ea,278.32,2023-11-10,Amazon,"['Shops', 'Online']",Amazon purchase,5818
efce7e32-229a-4d12-a885-70f47fd92bd5,79edb6e5-15e4-4db9-b1e1-3491a2a0b191,120.49,2023-09-19,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
1b5ac508-ba09-4b39-bb5c-843ceda962ef,dd8eaf91-3066-42a9-9b95-ae46975b4e19,76.71,2024-04-17,Amazon,"['Shops', 'Online']",Amazon purchase,5818
870a36fc-9d39-4894-95c2-debfea5ff722,4cd1c5de-202a-4b94-bb7a-5568de406bc8,85.5,2023-07-02,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
6b95a26a-70b6-44a3-8167-96f780641ffe,26f00f8a-7323-458b-807e-8473803120f4,15.77,2023-03-16,Amazon,"['Shops', 'Online']",Amazon purchase,5818
59d87a20-2a85-4a54-b845-5da23601fdcb,a6b82c89-3bf1-4940-a96d-c9ce4d81d470,309.42,2023-09-07,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
f41d1120-19d2-4ab6-96af-d99bb570a14c,d2ce352f-2621-48fd-aa23-be3a3868ec61,423.2,2023-09-04,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
ec6729f2-be8c-486f-a159-57783c184764,38f65dfe-359b-4f54-81c9-5e3b5a185767,454.26,2024-05-23,Apple,"['Tech', 'Electronics']",Apple purchase,5732
ac66ee1c-3129-4d98-bfa6-f533a01888cd,4cd1c5de-202a-4b94-bb7a-5568de406bc8,48.6,2023-04-30,Target,"['Shops', 'Department Stores']",Target purchase,5311
e96aa1da-74d4-4247-9726-9fb8ba2145dc,d2ce352f-2621-48fd-aa23-be3a3868ec61,8.88,2023-05-09,Amazon,"['Shops', 'Online']",Amazon purchase,5818
3ca5a74e-81a4-49bd-b691-7963954ffa43,f755690b-b43b-4495-97ab-6e93f65a5619,450.47,2023-12-30,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
43c68b7c-4e5b-4755-9171-36cd5c212892,6ca267aa-3942-4c78-8a39-a622327d2fc5,499.85,2024-03-13,Target,"['Shops', 'Department Stores']",Target purchase,5311
06567ffe-ecb7-4c41-84de-e6c8acbfb091,bf0e1711-5556-41b8-aa65-d6a27814694b,91.05,2023-07-28,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
f4dc0350-1915-4e57-8a3a-0d8680140678,48e613ed-59a6-4e54-bc9f-1be37b387d8b,411.12,2023-05-23,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
27c6a515-7431-472e-82b4-c7baf033a131,516374d1-d8ef-4b78-b82e-c5fe5e6d561d,124.69,2024-01-02,Amazon,"['Shops', 'Online']",Amazon purchase,5818
96ed23b9-22d5-4064-ab18-b8e9e5d88604,ec058405-3dd7-4717-8386-12804d2a813b,387.75,2024-02-07,Amazon,"['Shops', 'Online']",Amazon purchase,5818
78b4a844-65fe-41a3-9dc4-5d08321745c0,dd8eaf91-3066-42a9-9b95-ae46975b4e19,370.1,2023-11-23,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
2775fd7c-e969-4ca9-a4a0-fc5c4f97a30c,9cf626b3-ccb2-4639-af9d-6959671c7212,162.67,2023-12-25,Target,"['Shops', 'Department Stores']",Target purchase,5311
40b9db0b-8c7f-4762-831c-c3fce0e8c2cd,80d9f10f-f692-4694-bdab-687198be4e95,375.06,2023-12-02,Target,"['Shops', 'Department Stores']",Target purchase,5311
736003ca-a583-4f9e-9732-d2f5cd42c193,79edb6e5-15e4-4db9-b1e1-3491a2a0b191,340.88,2023-04-06,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
48486fac-01c7-4f5b-b097-5b2063d4d28c,2f5eca70-c5ec-4526-8c02-81b542b24caa,415.55,2023-03-23,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
3ce1eb95-98cd-481d-a6d6-4088221681f7,83046015-6383-4828-a356-7b230533adc5,242.55,2023-06-18,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
afdc31eb-d268-4324-ae97-3513dc8b178b,561eccbd-0280-4c44-86ca-cf368dd21fec,41.1,2023-04-12,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
657ec10b-97a3-4d2d-8708-c1e43f22ee08,8af84224-d363-410c-83db-0931609e1733,165.5,2024-01-17,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
81df1d2a-3d11-4434-9e43-dae40acf9ac1,6dd5eaa2-1806-495a-9377-6c3934b3a23c,491.19,2023-06-29,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
98afbd99-9107-4553-9217-ebbfe3742f71,561eccbd-0280-4c44-86ca-cf368dd21fec,21.93,2023-04-01,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
b0c733b8-e3cd-4557-ba5b-0c990eba3c8e,b169dd26-4b2d-419e-874e-acb6fd747639,43.53,2023-06-06,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
0f7f85cf-a035-4a91-8983-6b752cd841c2,f5456db1-a932-49a5-b2c8-6c6d1d70764e,368.0,2023-06-04,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
a5f12bbc-ef1f-474d-b858-2a4d4060fb98,e8efbc27-62e1-4896-9c24-a6901b3faea6,372.78,2023-11-05,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
a0fa7813-0c2b-4cc6-afc4-5b35ea06f116,f59fa29b-8ac0-4be3-ac92-7c9dc790f2a4,485.68,2024-01-21,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
d727b0c4-d1b6-42bd-85ae-458dd4952698,9cf626b3-ccb2-4639-af9d-6959671c7212,293.36,2024-03-29,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
d0d76ac6-c0f1-4a6d-b3d3-ee0ee910c5f2,e4a7a87d-b687-43b9-b7a9-d9782575b1e1,204.56,2023-01-03,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
ac3116a1-e8d5-4d28-9fa1-9983eb406b62,458957fe-8de8-4548-9a4a-7cf64bfb12bb,47.01,2024-01-26,Amazon,"['Shops', 'Online']",Amazon purchase,5818
31f04fc4-38d2-46af-8209-6ca0f0b5125c,f26616e8-a55e-49b2-9f93-d7a83b9915fe,349.71,2023-01-31,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
b77b1f12-a948-4e9b-a163-ec1661854676,1f21fa26-13e9-4fb6-aba7-2c706a2d21ab,275.12,2023-11-10,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
f3c7779f-fa00-4f16-80fe-c52a2454c53f,ba733469-b800-44d4-952a-c1fb93d211a7,454.09,2023-06-20,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
5e49946b-8767-4589-8853-04d9eb9c0993,b837c464-24fc-4916-90da-ff06228f4214,155.76,2024-02-26,Target,"['Shops', 'Department Stores']",Target purchase,5311
67b9c6ac-bb19-43f9-b33c-7dc642e0b6ca,ce5cc0bf-908f-4fde-8184-bfb4ed345013,107.41,2023-01-05,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
d0724f76-38be-4c8a-808e-a801b7492aa0,133c9fad-3371-4198-9aff-628ba1e89186,367.53,2023-10-31,Target,"['Shops', 'Department Stores']",Target purchase,5311
fa824bb5-4aa9-475a-b33e-105e50841424,f59fa29b-8ac0-4be3-ac92-7c9dc790f2a4,298.17,2023-04-30,Amazon,"['Shops', 'Online']",Amazon purchase,5818
db557e8d-e5a9-4ec0-9fae-ae11960b9f54,afcb39d4-f999-4381-985c-2abbf5e1e90d,234.84,2023-03-30,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
9fe905da-cbed-4650-a0f2-1205ab811b72,b118f934-4203-410a-9f7f-aa600c3d2df6,431.96,2023-09-25,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
79d22627-ad45-4418-9b24-151a3eb8b7de,9f04ae2a-6264-4b26-9130-dc34ed2d59be,425.74,2023-08-19,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
00be72ef-068f-43f5-8cfe-4b405be6979a,a6b82c89-3bf1-4940-a96d-c9ce4d81d470,121.35,2023-09-02,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
bc20ff30-7422-46a6-b9ce-6bcbc50e295f,c7d5be18-7740-49ea-afc8-76439c2725ec,425.59,2023-11-29,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
abfdc6c2-6216-4d43-9e52-700a8357796f,6dd5eaa2-1806-495a-9377-6c3934b3a23c,492.24,2023-11-19,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
9e661eef-21f9-44d4-9605-5f78c40023fd,61ad6857-3929-40b9-b9f1-866baa8917e2,95.49,2024-03-17,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
87777028-9d5a-40bc-ab8c-ea2b76af514f,ec058405-3dd7-4717-8386-12804d2a813b,432.44,2023-12-07,Amazon,"['Shops', 'Online']",Amazon purchase,5818
c250c5f6-6c0f-47cb-9bb4-44adf44adf2f,faabc156-9e0b-46c9-b6fb-b506aeb83ea3,95.25,2024-04-20,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
f7939ed1-0499-4d72-a5d6-c22146836d9f,db183e40-f387-4624-ae2b-ffb1864cea3f,377.99,2024-03-22,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
8ecaed99-42b4-4769-b676-06ae01d63fab,4945bd8e-046f-4968-b7cc-83e9c3fd413b,443.64,2023-12-30,Apple,"['Tech', 'Electronics']",Apple purchase,5732
45d09a09-977f-448d-a6b8-d4fa14f69a0b,fd362fbd-e49f-42af-a997-f0bc82c221fc,231.0,2024-04-17,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
f4948141-9ead-4153-a431-34dab4f0f3c7,6ca267aa-3942-4c78-8a39-a622327d2fc5,155.35,2024-05-24,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
90daef5f-9013-4599-b441-f19f724769ab,fa3ede4e-8f41-4bdb-a315-7072455085e3,165.28,2023-06-18,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
96981272-09d8-482d-b111-5205536d5faf,57566ca4-1359-4ee3-9cce-abe65cd5d6f2,296.19,2023-04-17,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
822e77a9-6fda-4b78-8fac-f13e10e82555,574de01f-9355-4375-b20b-de23433e1017,287.04,2023-05-26,Target,"['Shops', 'Department Stores']",Target purchase,5311
a6f5b3b5-7d60-421e-88c1-097d8986b3a5,53e9a468-2e71-44ac-a59a-f024f7e5e4a3,157.27,2023-03-24,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
aa6793c1-b591-4bc7-ade4-928a0911ecd4,dc8ae63e-42ce-4194-a451-3814ded4a961,284.43,2023-03-23,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
44684c9a-be60-450b-85b8-265b14a8c090,fd362fbd-e49f-42af-a997-f0bc82c221fc,264.4,2023-05-20,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
3558a26b-fa29-4720-b6d3-80141dd73409,61ad6857-3929-40b9-b9f1-866baa8917e2,211.6,2023-01-25,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
2a2f5c6a-d900-4f8d-862a-88f716e16bb9,d444c806-b1cf-4471-8c78-94b92c194b89,76.86,2023-09-10,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
0c764656-6307-4d84-b2bc-1d550aee0f96,8af84224-d363-410c-83db-0931609e1733,254.61,2024-03-18,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
4c890d5b-16ac-4118-9bbc-71e2fa48b153,a6175ce1-60b8-4569-9119-d47a2b4c4549,67.61,2023-04-02,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
cd2984e1-997e-4f65-ac15-23103c3e7824,a711f797-b925-425d-9d6e-74e55afa6baf,262.71,2024-03-09,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
73e85821-1420-40c8-8854-fd7f5fdfe260,575a56de-b842-4407-afde-aaef68471677,320.09,2024-02-22,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
5971031a-9dfe-41aa-9a8a-7cddbbfe7e9b,dd8eaf91-3066-42a9-9b95-ae46975b4e19,438.98,2023-03-14,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
33c8be5a-d8f7-46ba-bb0c-71bdda1a4744,83046015-6383-4828-a356-7b230533adc5,414.62,2023-11-01,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
40bc1433-ad28-4d89-ae47-76f5c2fe17e0,ec058405-3dd7-4717-8386-12804d2a813b,129.26,2023-06-25,Target,"['Shops', 'Department Stores']",Target purchase,5311
ff26283b-cabd-4866-bf2d-bafb15e90cb8,2acbee75-b3f6-4c13-8ac0-0e095785686e,382.42,2024-01-06,Apple,"['Tech', 'Electronics']",Apple purchase,5732
a4919d96-06a5-4193-9ee8-635a1f537f0b,04986391-ed52-4952-9031-0f9817dd44b5,234.29,2023-07-22,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
35469934-08e4-42a2-ac73-13a70b1c3ab8,95e79661-fe36-4e1f-b7f1-b958caa82ced,264.01,2023-11-04,Amazon,"['Shops', 'Online']",Amazon purchase,5818
9f8ad090-408b-42e6-a933-d9900283318d,133c9fad-3371-4198-9aff-628ba1e89186,445.79,2023-07-30,Target,"['Shops', 'Department Stores']",Target purchase,5311
0dd3809e-2a02-46f5-803a-c1046e4f1593,2acbee75-b3f6-4c13-8ac0-0e095785686e,102.61,2023-04-10,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
36d138fa-9f18-42f5-802c-ae6b75ebf4ee,9f04ae2a-6264-4b26-9130-dc34ed2d59be,337.25,2023-04-29,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
d59375b9-2bc3-4ea3-966b-cc7f9d8aad00,46520dcd-d7a1-46b8-b5ed-ebd1417065f3,141.64,2023-09-10,Apple,"['Tech', 'Electronics']",Apple purchase,5732
8d662a48-aa54-4129-ab43-9df0cbad96fa,df505d3f-7f2d-47a2-887a-ff497b378af4,52.03,2023-02-28,Amazon,"['Shops', 'Online']",Amazon purchase,5818
728d9cfd-90ce-4429-a49d-3d0eaea34ee1,26f00f8a-7323-458b-807e-8473803120f4,70.4,2023-10-11,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
6c50b40e-8c41-4126-b8d4-42757f4867c1,c71a85a5-0868-4723-ab7c-669e04b2d7c3,96.69,2024-02-20,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
312ab1ad-100c-40b9-9615-90e9a647af24,f59fa29b-8ac0-4be3-ac92-7c9dc790f2a4,251.94,2023-12-30,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
f49581cf-34c3-4138-8395-dd537d20a007,ca66a8a2-2e3b-4c2f-9d0f-b0fb0002da3b,394.71,2023-02-03,Apple,"['Tech', 'Electronics']",Apple purchase,5732
3e0d08b8-2db4-414d-a79f-807cf8f9a3f0,294c5e81-9a34-479c-9e74-0626fdf9d524,148.07,2023-10-21,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
af9f7c91-9e80-4c8b-b701-02169c1ff16b,b78e7b95-16e4-4187-b813-2d5566d76c98,259.5,2023-01-18,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
0dfdee1a-a3f1-43b2-b758-6e2decabb002,2f021e8c-ad83-4ba8-8eee-02be9042d5eb,292.82,2023-08-02,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
02892987-650d-4f17-a440-0df4f9a40630,9be373f0-a748-47e4-ba5c-7ce4df39d641,122.41,2023-07-11,Target,"['Shops', 'Department Stores']",Target purchase,5311
6fee8bf6-d914-404f-be6f-8b81ef538860,e4a7a87d-b687-43b9-b7a9-d9782575b1e1,458.23,2023-07-29,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
a2aa87fc-687c-4ddf-a2c4-cab87ddf7b86,0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,104.89,2023-12-01,Target,"['Shops', 'Department Stores']",Target purchase,5311
613ffb2e-7376-4c5f-b240-95afcc76f11f,d767be57-9841-4010-a059-35fafef2713c,148.63,2023-05-20,Amazon,"['Shops', 'Online']",Amazon purchase,5818
e0f0097c-3966-4555-a21a-549ac2281f21,09b48c35-87b4-497b-8411-b81af311da0e,494.35,2023-01-07,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
4208a5e2-b183-47c4-a0dc-14fadd61b779,236539cb-9452-448b-a314-699ad9fb3af2,120.97,2024-01-19,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
2104cae1-a10d-48d8-9bf5-1c4fc656a296,c7f61627-67ac-4dcd-bc33-6fe03f32a1bc,307.62,2023-01-17,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
f7be5bae-63fc-40e2-9333-5700c15d3537,df505d3f-7f2d-47a2-887a-ff497b378af4,153.46,2023-05-21,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
248fb1f0-a7fa-4c68-8b1d-cd2b68c3c9cd,1b4097bf-0f17-4236-8103-f39d21f29775,347.97,2024-02-25,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
2b3a9e93-a566-43eb-be54-8f28e1be0fec,9e76fc37-dbcc-49fd-972f-c276440f2e5a,118.05,2023-02-21,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
39fad7ed-899b-40f9-9850-a5decc78dd60,faabc156-9e0b-46c9-b6fb-b506aeb83ea3,182.41,2023-06-05,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
232ef19b-ffe3-42fb-be8d-3f2f85e847ba,ce5cc0bf-908f-4fde-8184-bfb4ed345013,179.84,2023-12-12,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
af9ea5fa-f8cd-466b-90ba-f52f0538f1ba,fa3ede4e-8f41-4bdb-a315-7072455085e3,392.26,2023-10-22,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
d60b8e76-172d-4fa8-abdf-b7863f6bf478,f26616e8-a55e-49b2-9f93-d7a83b9915fe,55.58,2024-05-20,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
91c18dba-e9ce-4992-be41-d7c2ae110b51,8ce90cb8-4a24-48e0-821e-c2718abc279a,164.34,2024-02-12,Amazon,"['Shops', 'Online']",Amazon purchase,5818
f0a9a357-da76-4373-94cf-81916a05be23,2acbee75-b3f6-4c13-8ac0-0e095785686e,317.4,2023-03-23,Amazon,"['Shops', 'Online']",Amazon purchase,5818
a852c49e-a85c-4a1f-a948-e030d9d658fc,a9c6e14c-d1d9-4c1d-8f41-7718c457bcfc,35.21,2023-08-05,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
81e182d3-16ef-486b-8758-5fd0cd2fc367,d2ce352f-2621-48fd-aa23-be3a3868ec61,98.82,2023-01-08,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
c9445000-5710-4742-8d15-a8a49277ecca,b2ed9b63-7ec3-4644-b242-a8fe28f62d80,361.44,2023-10-28,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
